latitude,longitude,speed_kph,time_seconds
39.660776,-105.986919,57.6,4452.0
39.660705,-105.987079,58.24,4453.0
39.659869,-105.988704,62.4,4463.0
39.659774,-105.988859,63.04,4464.0
39.659676,-105.989016,64.0,4465.0
39.659475,-105.989333,63.68,4467.0
39.659068,-105.989958,64.96,4471.0
39.658863,-105.99028,66.24,4473.0
39.658653,-105.990611,66.88,4475.0
39.658547,-105.990775,67.52,4476.0
39.658442,-105.99094,68.48,4477.0
39.658227,-105.991282,69.12,4479.0
39.657692,-105.992373,66.88,4485.0
39.657619,-105.992564,67.2,4486.0
39.657252,-105.993767,67.2,4492.0
39.657137,-105.99417,65.92,4494.0
39.657081,-105.994367,65.28,4495.0
39.656963,-105.994751,64.0,4497.0
39.656906,-105.994942,64.0,4498.0
39.656844,-105.995129,64.64,4499.0
39.656707,-105.995504,65.6,4501.0
39.656551,-105.995879,67.2,4503.0
39.656467,-105.996065,67.52,4504.0
39.656192,-105.996622,69.76,4507.0
39.655901,-105.997185,69.44,4510.0
39.655801,-105.997363,69.12,4511.0
39.655701,-105.997544,68.48,4512.0
39.655605,-105.997723,68.16,4513.0
39.655319,-105.99825,66.88,4516.0
39.655052,-105.998792,67.2,4519.0
39.654969,-105.998977,67.84,4520.0
39.654886,-105.999167,68.48,4521.0
39.654804,-105.999361,68.8,4522.0
39.654726,-105.999557,69.44,4523.0
39.654649,-105.999759,70.08,4524.0
39.654573,-105.999957,70.72,4525.0
39.653939,-106.002135,74.24,4535.0
39.653891,-106.002362,73.92,4536.0
39.653794,-106.002821,74.24,4538.0
39.6537,-106.003273,72.32,4540.0
39.653611,-106.003718,72.64,4542.0
39.653538,-106.004179,73.92,4544.0
39.653511,-106.004413,74.24,4545.0
39.653448,-106.005125,72.96,4548.0
39.65343,-106.005586,71.36,4550.0
39.653414,-106.006045,72.32,4552.0
39.653408,-106.006276,72.96,4553.0
39.653393,-106.006979,72.64,4556.0
39.653382,-106.007669,71.68,4559.0
39.653378,-106.007899,72.32,4560.0
39.653351,-106.008822,71.04,4564.0
39.653335,-106.009047,70.72,4565.0
39.653247,-106.009931,68.48,4569.0
39.653022,-106.011214,70.08,4575.0
39.652978,-106.011431,70.72,4576.0
39.652933,-106.011649,71.36,4577.0
39.652892,-106.011872,71.68,4578.0
39.652758,-106.012535,71.36,4581.0
39.652668,-106.012982,72.64,4583.0
39.652623,-106.013208,73.28,4584.0
39.65253,-106.01366,72.32,4586.0
39.652484,-106.013882,71.04,4587.0
39.65244,-106.014102,70.4,4588.0
39.652391,-106.014321,70.4,4589.0
39.652271,-106.014748,70.4,4591.0
39.652201,-106.014952,69.76,4592.0
39.651956,-106.015547,70.4,4595.0
39.650968,-106.017162,69.44,4604.0
39.650442,-106.018037,70.08,4609.0
39.650259,-106.018426,70.08,4611.0
39.650107,-106.018824,69.76,4613.0
39.649811,-106.019886,71.68,4618.0
39.649758,-106.020105,72.0,4619.0
39.649346,-106.021636,72.32,4626.0
39.6491,-106.022252,72.64,4629.0
39.649001,-106.022448,72.96,4630.0
39.648434,-106.02337,75.2,4635.0
39.64795,-106.024114,76.48,4639.0
39.64783,-106.024302,76.8,4640.0
39.647707,-106.024492,76.8,4641.0
39.647462,-106.024867,76.8,4643.0
39.647338,-106.025054,76.48,4644.0
39.646972,-106.025598,73.92,4647.0
39.646851,-106.025776,72.96,4648.0
39.646735,-106.025954,72.32,4649.0
39.646619,-106.02613,71.04,4650.0
39.646395,-106.026478,70.72,4652.0
39.646068,-106.026995,68.8,4655.0
39.645783,-106.027538,67.2,4658.0
39.6457,-106.027722,66.56,4659.0
39.645627,-106.027912,65.28,4660.0
39.645558,-106.0281,65.28,4661.0
39.645495,-106.028289,65.92,4662.0
39.645441,-106.028489,66.24,4663.0
39.645351,-106.028892,66.56,4665.0
39.645286,-106.029311,66.88,4667.0
39.645181,-106.03037,67.84,4672.0
39.645143,-106.030806,68.8,4674.0
39.645123,-106.031027,69.44,4675.0
39.645089,-106.031471,70.72,4677.0
39.644973,-106.032839,72.96,4683.0
39.644929,-106.033306,73.92,4685.0
39.644845,-106.03401,74.88,4688.0
39.644763,-106.034478,75.52,4690.0
39.644444,-106.035626,77.44,4695.0
39.644268,-106.036068,78.4,4697.0
39.644174,-106.036289,79.04,4698.0
39.644076,-106.036508,79.68,4699.0
39.643972,-106.036728,80.32,4700.0
39.64387,-106.036949,80.64,4701.0
39.643766,-106.037171,81.28,4702.0
39.643662,-106.037393,81.28,4703.0
39.643352,-106.038052,79.68,4706.0
39.643248,-106.03827,80.0,4707.0
39.643144,-106.038488,80.32,4708.0
39.643042,-106.03871,80.64,4709.0
39.642937,-106.038929,80.96,4710.0
39.642621,-106.039591,81.28,4713.0
39.642099,-106.040706,80.96,4718.0
39.641892,-106.041148,80.32,4720.0
39.641279,-106.042447,78.72,4726.0
39.640879,-106.043307,78.4,4730.0
39.640778,-106.043522,78.4,4731.0
39.640474,-106.04417,79.04,4734.0
39.640373,-106.044385,79.04,4735.0
39.640065,-106.045038,80.96,4738.0
39.639739,-106.045712,83.2,4741.0
39.639627,-106.045937,83.2,4742.0
39.639514,-106.046161,82.88,4743.0
39.639278,-106.046599,82.56,4745.0
39.639036,-106.047023,81.92,4747.0
39.638915,-106.047232,81.6,4748.0
39.638404,-106.048037,80.64,4752.0
39.637862,-106.048794,80.0,4756.0
39.637724,-106.048977,79.68,4757.0
39.63745,-106.049343,79.04,4759.0
39.637167,-106.049692,78.4,4761.0
39.637028,-106.049866,78.4,4762.0
39.636886,-106.050038,78.4,4763.0
39.63632,-106.050711,76.8,4767.0
39.636041,-106.051046,76.48,4769.0
39.635902,-106.051212,76.48,4770.0
39.635763,-106.05138,76.48,4771.0
39.635625,-106.051549,76.48,4772.0
39.635487,-106.051717,76.48,4773.0
39.634948,-106.052408,77.12,4777.0
39.634706,-106.052786,76.8,4779.0
39.63401,-106.054246,75.84,4786.0
39.633751,-106.054892,75.2,4789.0
39.633666,-106.055106,75.2,4790.0
39.633497,-106.055533,75.2,4792.0
39.633323,-106.055965,77.44,4794.0
39.632866,-106.05711,82.88,4799.0
39.632678,-106.057583,83.52,4801.0
39.632583,-106.05782,84.48,4802.0
39.63239,-106.058304,85.44,4804.0
39.632197,-106.058788,84.8,4806.0
39.632003,-106.059266,85.44,4808.0
39.631902,-106.059508,86.08,4809.0
39.631802,-106.059751,86.4,4810.0
39.631308,-106.060969,84.16,4815.0
39.631212,-106.061207,83.84,4816.0
39.631116,-106.061445,83.2,4817.0
39.63102,-106.061681,82.56,4818.0
39.630645,-106.062608,80.32,4822.0
39.630285,-106.063521,80.0,4826.0
39.630193,-106.063746,80.64,4827.0
39.630007,-106.064208,82.24,4829.0
39.629725,-106.064918,83.52,4832.0
39.629535,-106.065391,82.56,4834.0
39.62925,-106.066094,82.56,4837.0
39.629154,-106.06633,82.56,4838.0
39.628872,-106.067026,80.64,4841.0
39.628596,-106.067704,78.72,4844.0
39.628409,-106.068142,77.44,4846.0
39.628218,-106.068568,75.84,4848.0
39.627808,-106.069369,73.92,4852.0
39.627359,-106.0701,70.08,4856.0
39.626916,-106.070701,61.44,4860.0
39.626695,-106.070972,63.04,4862.0
39.626579,-106.071107,64.0,4863.0
39.626339,-106.071371,63.68,4865.0
39.626087,-106.071616,63.68,4867.0
39.625958,-106.071734,64.0,4868.0
39.62556,-106.07207,64.32,4871.0
39.625285,-106.072282,64.32,4873.0
39.625007,-106.072476,64.0,4875.0
39.624724,-106.072651,63.68,4877.0
39.624437,-106.072814,63.04,4879.0
39.624145,-106.072955,62.72,4881.0
39.624002,-106.073022,62.72,4882.0
39.623855,-106.073089,63.04,4883.0
39.623554,-106.073208,64.32,4885.0
39.623402,-106.073263,64.96,4886.0
39.623087,-106.073363,66.56,4888.0
39.622599,-106.073481,68.48,4891.0
39.622265,-106.073535,68.48,4893.0
39.621587,-106.07359,69.44,4897.0
39.621415,-106.073591,69.76,4898.0
39.621243,-106.073591,70.08,4899.0
39.621071,-106.073586,69.76,4900.0
39.620898,-106.073574,69.44,4901.0
39.620045,-106.073454,70.72,4906.0
39.619872,-106.073421,71.04,4907.0
39.61935,-106.073323,72.32,4910.0
39.618818,-106.073219,73.92,4913.0
39.618635,-106.073185,74.56,4914.0
39.618452,-106.073149,74.88,4915.0
39.618269,-106.073116,74.88,4916.0
39.618086,-106.073084,74.24,4917.0
39.617726,-106.073025,71.36,4919.0
39.617552,-106.073,71.36,4920.0
39.617374,-106.072978,72.0,4921.0
39.617197,-106.072961,72.64,4922.0
39.616651,-106.072946,75.2,4925.0
39.616465,-106.072955,75.52,4926.0
39.616097,-106.072995,75.2,4928.0
39.615185,-106.073209,75.2,4933.0
39.615006,-106.07327,74.24,4934.0
39.614337,-106.073592,71.04,4938.0
39.614177,-106.073684,70.08,4939.0
39.614022,-106.073781,69.12,4940.0
39.613578,-106.074092,67.2,4943.0
39.613436,-106.074205,66.88,4944.0
39.612899,-106.074698,67.52,4948.0
39.612645,-106.074978,68.16,4950.0
39.612398,-106.075274,68.16,4952.0
39.61228,-106.075428,67.84,4953.0
39.612164,-106.075586,67.84,4954.0
39.611944,-106.075908,66.24,4956.0
39.61184,-106.076067,65.28,4957.0
39.611549,-106.076558,63.68,4960.0
39.611459,-106.076726,63.36,4961.0
39.611367,-106.076889,62.72,4962.0
39.611108,-106.077379,61.44,4965.0
39.610752,-106.078004,60.8,4969.0
39.60951,-106.079769,67.2,4981.0
39.608965,-106.080299,71.36,4985.0
39.608669,-106.080548,71.68,4987.0
39.60852,-106.080667,70.4,4988.0
39.608219,-106.080897,71.36,4990.0
39.608067,-106.081013,70.08,4991.0
39.607917,-106.081119,68.8,4992.0
39.607034,-106.081758,68.48,4998.0
39.606887,-106.081864,68.8,4999.0
39.606739,-106.081971,68.16,5000.0
39.606449,-106.082184,66.24,5002.0
39.606165,-106.082394,64.96,5004.0
39.605472,-106.082945,68.16,5009.0
39.605331,-106.083068,68.48,5010.0
39.605193,-106.083193,68.48,5011.0
39.604664,-106.083732,67.2,5015.0
39.604422,-106.084024,65.6,5017.0
39.6042,-106.084322,63.68,5019.0
39.603891,-106.084772,62.72,5022.0
39.60348,-106.0854,64.64,5026.0
39.60338,-106.085563,64.0,5027.0
39.60328,-106.085719,64.0,5028.0
39.603178,-106.085876,64.0,5029.0
39.602976,-106.086192,65.28,5031.0
39.602663,-106.086683,66.24,5034.0
39.60236,-106.087171,64.0,5037.0
39.601867,-106.087955,60.8,5042.0
39.601374,-106.088702,62.08,5047.0
39.601165,-106.088991,62.72,5049.0
39.600819,-106.089413,65.6,5052.0
39.600301,-106.089957,68.16,5056.0
39.600166,-106.090087,67.84,5057.0
39.60003,-106.090215,67.52,5058.0
39.599894,-106.09034,67.2,5059.0
39.599481,-106.090697,66.88,5062.0
39.599208,-106.090937,65.92,5064.0
39.598804,-106.091285,65.28,5067.0
39.598267,-106.091752,65.28,5071.0
39.598133,-106.091868,65.28,5072.0
39.597325,-106.092564,65.6,5078.0
39.59719,-106.09268,65.6,5079.0
39.59692,-106.092911,64.96,5081.0
39.596789,-106.093029,64.96,5082.0
39.596388,-106.093373,64.0,5085.0
39.596258,-106.093486,63.04,5086.0
39.596126,-106.093598,62.08,5087.0
39.595999,-106.093707,61.12,5088.0
39.595395,-106.094265,57.92,5093.0
39.595286,-106.094381,57.28,5094.0
